CepsOrigem;CepDestino;QTD;Altura;Comprimento;Largura;Peso;QTD;SKU
"{""origin_zip_code"":""25085340""";49044547;49044547;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";49095815;49095815;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";49490000;49490000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
"{""origin_zip_code"":""25085340""";50800400;50800400;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";50910060;50910060;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""42563258""}]}"
"{""origin_zip_code"":""25085340""";51335000;51335000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""4859407401""}]}"
"{""origin_zip_code"":""25085340""";54100680;54100680;height:1;length:2;width:2;weight:3;quantity:1;"sku_id:""429691300""}]}"
"{""origin_zip_code"":""25085340""";54400530;54400530;height:46;length:188;width:88;weight:10;quantity:1;"sku_id:""34699598""}]}"
"{""origin_zip_code"":""25085340""";55610260;55610260;height:46;length:188;width:78;weight:1;quantity:1;"sku_id:""12113360""}]}"
"{""origin_zip_code"":""25085340""";56200000;56200000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878769""}]}"
"{""origin_zip_code"":""25085340""";56200000;56200000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878751""}]}"
"{""origin_zip_code"":""25085340""";57312105;57312105;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";57680000;57680000;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";57690000;57690000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57970000;57970000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";58073481;58073481;height:100;length:100;width:100;weight:180;quantity:1;"sku_id:""18229709""}]}"
"{""origin_zip_code"":""25085340""";58108270;58108270;height:34;length:34;width:34;weight:0.04;quantity:1;"sku_id:""2792850125""}]}"
"{""origin_zip_code"":""25085340""";58900000;58900000;height:61;length:188;width:88;weight:220;quantity:1;"sku_id:""108197020""}]}"
"{""origin_zip_code"":""25085340""";59035515;59035515;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471825404""}]}"
"{""origin_zip_code"":""25085340""";59607070;59607070;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";59865000;59865000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792854581""}]}"
"{""origin_zip_code"":""25085340""";60310790;60310790;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
"{""origin_zip_code"":""25085340""";60415000;60415000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852032""}]}"
"{""origin_zip_code"":""25085340""";60810820;60810820;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";62250000;62250000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";62930000;62930000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792870169""}]}"
"{""origin_zip_code"":""25085340""";63430000;63430000;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";63800000;63800000;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";64545000;64545000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792876579""}]}"
"{""origin_zip_code"":""25085340""";65090290;65090290;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
"{""origin_zip_code"":""25085340""";65200000;65200000;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";65300004;65300004;height:120;length:140;width:35;weight:10;quantity:1;"sku_id:""2792876106""}]}"
"{""origin_zip_code"":""25085340""";65950000;65950000;height:100;length:100;width:100;weight:80;quantity:1;"sku_id:""16995807""}]}"
"{""origin_zip_code"":""25085340""";66093345;66093345;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792844112""}]}"
"{""origin_zip_code"":""25085340""";68927257;68927257;height:30;length:198;width:158;weight:40;quantity:1;"sku_id:""18879711""}]}"
"{""origin_zip_code"":""25085340""";70686430;70686430;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";70800210;70800210;height:100;length:100;width:100;weight:0.9;quantity:1;"sku_id:""23125254""}]}"
"{""origin_zip_code"":""25085340""";71925720;71925720;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""32623184""}]}"
"{""origin_zip_code"":""25085340""";72210056;72210056;height:35;length:188;width:158;weight:1;quantity:1;"sku_id:""29791155""}]}"
"{""origin_zip_code"":""25085340""";74484230;74484230;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830415""}]}"
"{""origin_zip_code"":""25085340""";74650400;74650400;height:434;length:213;width:24;weight:1.23;quantity:1;"sku_id:""39033452""}]}"
"{""origin_zip_code"":""25085340""";74663520;74663520;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852016""}]}"
"{""origin_zip_code"":""25085340""";74663520;74663520;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792852032""}]}"
"{""origin_zip_code"":""25085340""";74914647;74914647;height:100;length:100;width:100;weight:35;quantity:1;"sku_id:""23408355""}]}"
"{""origin_zip_code"":""25085340""";76420000;76420000;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";76630000;76630000;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";76979000;76979000;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""2792879083""}]}"
"{""origin_zip_code"":""25085340""";77315000;77315000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";78275000;78275000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";79042658;79042658;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";8081410;08081410;height:120;length:35;width:160;weight:20;quantity:1;"sku_id:""2792830415""}]}"
"{""origin_zip_code"":""25085340""";82600260;82600260;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";82940110;82940110;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";83280000;83280000;height:40;length:202.99999999999997;width:120;weight:15;quantity:1;"sku_id:""3069650950""}]}"
"{""origin_zip_code"":""25085340""";8340480;08340480;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";83535000;83535000;height:100;length:100;width:100;weight:13.5;quantity:1;"sku_id:""4877650659""}]}"
"{""origin_zip_code"":""25085340""";85504600;85504600;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";86300000;86300000;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";86790000;86790000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";86870000;86870000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792830319""}]}"
"{""origin_zip_code"":""25085340""";87005250;87005250;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""13912956""}]}"
"{""origin_zip_code"":""25085340""";88330795;88330795;height:40;length:188;width:128;weight:15;quantity:1;"sku_id:""3068594870""}]}"
"{""origin_zip_code"":""25085340""";88331150;88331150;height:100;length:100;width:100;weight:30;quantity:1;"sku_id:""13913004""}]}"
"{""origin_zip_code"":""25085340""";89036001;89036001;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";89063085;89063085;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";89223393;89223393;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";89295000;89295000;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";90240590;90240590;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""16369170""}]}"
"{""origin_zip_code"":""25085340""";90420030;90420030;height:12;length:11;width:11;weight:0.01;quantity:1;"sku_id:""2792863348""}]}"
"{""origin_zip_code"":""25085340""";90880310;90880310;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";9163113;09163113;height:35;length:190;width:100;weight:1;quantity:1;"sku_id:""10701040""}]}"
"{""origin_zip_code"":""25085340""";91770315;91770315;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";9182430;09182430;height:100;length:100;width:100;weight:69.2;quantity:1;"sku_id:""19497498""}]}"
"{""origin_zip_code"":""25085340""";9250010;09250010;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";9260250;09260250;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859584""}]}"
"{""origin_zip_code"":""25085340""";9341130;09341130;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";9360490;09360490;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";94850640;94850640;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";94967352;94967352;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";95110870;95110870;height:37;length:188;width:138;weight:10;quantity:1;"sku_id:""3073300098""}]}"
"{""origin_zip_code"":""25085340""";95172009;95172009;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";9580500;09580500;height:100;length:100;width:100;weight:50;quantity:1;"sku_id:""13912955""}]}"
"{""origin_zip_code"":""25085340""";9684000;09684000;height:37;length:188;width:138;weight:10;quantity:1;"sku_id:""3073300098""}]}"
"{""origin_zip_code"":""25085340""";9750000;09750000;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859496""}]}"
"{""origin_zip_code"":""25085340""";9840330;09840330;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";9950781;09950781;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""96955632""}]}"
"{""origin_zip_code"":""25085340""";99665000;99665000;height:25;length:188;width:138;weight:0.01;quantity:1;"sku_id:""652127779""}]}"
"{""origin_zip_code"":""25085340""";11013630;11013630;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""50321511""}]}"
"{""origin_zip_code"":""25085340""";11015540;11015540;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792842897""}]}"
"{""origin_zip_code"":""25085340""";11015540;11015540;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";11030101;11030101;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792844112""}]}"
"{""origin_zip_code"":""25085340""";11050110;11050110;height:2;length:12;width:12;weight:0.13;quantity:1;"sku_id:""2792847268""}]}"
"{""origin_zip_code"":""25085340""";11065050;11065050;height:35;length:202.99999999999997;width:192;weight:1;quantity:1;"sku_id:""51261977""}]}"
"{""origin_zip_code"":""25085340""";11065201;11065201;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";11065240;11065240;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792849589""}]}"
"{""origin_zip_code"":""25085340""";11065410;11065410;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";11065410;11065410;height:42;length:202.99999999999997;width:96;weight:15;quantity:1;"sku_id:""2792843591""}]}"
"{""origin_zip_code"":""25085340""";11065410;11065410;height:42;length:202.99999999999997;width:96;weight:15;quantity:1;"sku_id:""2792843603""}]}"
"{""origin_zip_code"":""25085340""";11065410;11065410;height:42;length:202.99999999999997;width:96;weight:15;quantity:1;"sku_id:""2792843646""}]}"
"{""origin_zip_code"":""25085340""";11070180;11070180;height:40;length:45;width:138;weight:10;quantity:1;"sku_id:""18903117""}]}"
"{""origin_zip_code"":""25085340""";11085001;11085001;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106510866""}]}"
"{""origin_zip_code"":""25085340""";11085080;11085080;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76943656""}]}"
"{""origin_zip_code"":""25085340""";11085100;11085100;height:35;length:188;width:128;weight:1;quantity:1;"sku_id:""29791281""}]}"
"{""origin_zip_code"":""25085340""";11250524;11250524;height:12;length:188;width:88;weight:7;quantity:1;"sku_id:""3057639921""}]}"
"{""origin_zip_code"":""25085340""";11271100;11271100;height:100;length:100;width:100;weight:18.5;quantity:1;"sku_id:""15955242""}]}"
"{""origin_zip_code"":""25085340""";11320000;11320000;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";11330185;11330185;height:42;length:188;width:138;weight:35;quantity:1;"sku_id:""125988649""}]}"
"{""origin_zip_code"":""25085340""";11330630;11330630;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""36242891""}]}"
"{""origin_zip_code"":""25085340""";11330630;11330630;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498183""}]}"
"{""origin_zip_code"":""25085340""";11330630;11330630;height:100;length:100;width:100;weight:35;quantity:1;"sku_id:""23408355""}]}"
"{""origin_zip_code"":""25085340""";11330630;11330630;height:12;length:3;width:12;weight:0.02;quantity:1;"sku_id:""448639030""}]}"
"{""origin_zip_code"":""25085340""";11340310;11340310;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";11360020;11360020;height:100;length:100;width:100;weight:0.09;quantity:1;"sku_id:""19500476""}]}"
"{""origin_zip_code"":""25085340""";11365140;11365140;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";11370001;11370001;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792850555""}]}"
"{""origin_zip_code"":""25085340""";11370450;11370450;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792842897""}]}"
"{""origin_zip_code"":""25085340""";11370450;11370450;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";11380310;11380310;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""4859407401""}]}"
"{""origin_zip_code"":""25085340""";11410220;11410220;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";11420410;11420410;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792842248""}]}"
"{""origin_zip_code"":""25085340""";11432130;11432130;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106510962""}]}"
"{""origin_zip_code"":""25085340""";11432270;11432270;height:40;length:188;width:128;weight:15;quantity:1;"sku_id:""3068594870""}]}"
"{""origin_zip_code"":""25085340""";11432300;11432300;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";11440290;11440290;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792842897""}]}"
"{""origin_zip_code"":""25085340""";11440290;11440290;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";11443115;11443115;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";11451320;11451320;height:18;length:188;width:138;weight:8;quantity:1;"sku_id:""2792847997""}]}"
"{""origin_zip_code"":""25085340""";11606106;11606106;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";11617145;11617145;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";11660130;11660130;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";11662550;11662550;height:30;length:198;width:158;weight:40;quantity:1;"sku_id:""18879711""}]}"
"{""origin_zip_code"":""25085340""";11665070;11665070;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34746499""}]}"
"{""origin_zip_code"":""25085340""";11665470;11665470;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864498""}]}"
"{""origin_zip_code"":""25085340""";11665470;11665470;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864527""}]}"
